measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
2,DALYs (Disability-Adjusted Life Years),59,Republic of Latvia,3,Both,22,All ages,294,All causes,1,Number,2017,833703.6741,912820.6546,765485.1339
1,Deaths,212,Islamic Republic of Mauritania,3,Both,22,All ages,294,All causes,3,Rate,1982,1189.769715,1317.787541,1058.792993
2,DALYs (Disability-Adjusted Life Years),34,Republic of Azerbaijan,3,Both,22,All ages,294,All causes,1,Number,2013,3026323.742,3332215.237,2769256.972
1,Deaths,212,Islamic Republic of Mauritania,3,Both,22,All ages,294,All causes,3,Rate,1983,1174.570764,1298.856382,1044.615118
2,DALYs (Disability-Adjusted Life Years),161,People's Republic of Bangladesh,3,Both,22,All ages,294,All causes,1,Number,2016,47705511.99,54617105.95,42061338.23
1,Deaths,212,Islamic Republic of Mauritania,3,Both,22,All ages,294,All causes,3,Rate,1984,1158.441354,1270.160213,1032.363632
2,DALYs (Disability-Adjusted Life Years),305,Bermuda,3,Both,22,All ages,294,All causes,1,Number,2017,18586.80709,21400.18571,16247.31591
1,Deaths,212,Islamic Republic of Mauritania,3,Both,22,All ages,294,All causes,3,Rate,1985,1139.029071,1253.992857,1019.108319
2,DALYs (Disability-Adjusted Life Years),25,Federated States of Micronesia,3,Both,22,All ages,294,All causes,1,Number,2018,37274.24872,44408.23748,31387.29532
1,Deaths,212,Islamic Republic of Mauritania,3,Both,22,All ages,294,All causes,3,Rate,1986,1116.262086,1225.531811,1006.559724
2,DALYs (Disability-Adjusted Life Years),193,Republic of Botswana,3,Both,22,All ages,294,All causes,1,Number,2014,1069607.107,1190609.447,978818.2013
1,Deaths,212,Islamic Republic of Mauritania,3,Both,22,All ages,294,All causes,3,Rate,1987,1094.919577,1203.921557,988.4975175
2,DALYs (Disability-Adjusted Life Years),15,Republic of the Union of Myanmar,3,Both,22,All ages,294,All causes,1,Number,2011,22128315.37,25081616.61,19554120.08
1,Deaths,212,Islamic Republic of Mauritania,3,Both,22,All ages,294,All causes,3,Rate,1988,1065.271793,1162.447331,969.1530247
2,DALYs (Disability-Adjusted Life Years),207,Republic of Ghana,3,Both,22,All ages,294,All causes,1,Number,2014,13462278.07,15160592.71,11987354.97
1,Deaths,212,Islamic Republic of Mauritania,3,Both,22,All ages,294,All causes,3,Rate,1989,1056.189332,1150.011427,960.7430264
2,DALYs (Disability-Adjusted Life Years),27,Independent State of Samoa,3,Both,22,All ages,294,All causes,1,Number,2011,55354.0479,62854.29149,47835.11832
1,Deaths,212,Islamic Republic of Mauritania,3,Both,22,All ages,294,All causes,3,Rate,1990,1032.675093,1124.139331,947.0526612
2,DALYs (Disability-Adjusted Life Years),27,Independent State of Samoa,3,Both,22,All ages,294,All causes,1,Number,2018,60870.93684,70503.29709,53249.24186
1,Deaths,212,Islamic Republic of Mauritania,3,Both,22,All ages,294,All causes,3,Rate,1991,1006.393972,1096.661302,922.2475574
2,DALYs (Disability-Adjusted Life Years),367,Principality of Monaco,3,Both,22,All ages,294,All causes,1,Number,2014,13785.34388,15586.12564,12282.37073
1,Deaths,212,Islamic Republic of Mauritania,3,Both,22,All ages,294,All causes,3,Rate,1992,984.7934987,1075.027626,903.5828932
2,DALYs (Disability-Adjusted Life Years),185,Republic of Rwanda,3,Both,22,All ages,294,All causes,1,Number,2012,4847608.266,5462500.586,4296818.474
1,Deaths,212,Islamic Republic of Mauritania,3,Both,22,All ages,294,All causes,3,Rate,1993,962.2924006,1045.476777,886.0042114
2,DALYs (Disability-Adjusted Life Years),12,Lao People's Democratic Republic,3,Both,22,All ages,294,All causes,1,Number,2017,2484022.673,2896262.206,2097260.75
1,Deaths,212,Islamic Republic of Mauritania,3,Both,22,All ages,294,All causes,3,Rate,1994,948.1215422,1031.486105,873.3544572
2,DALYs (Disability-Adjusted Life Years),15,Republic of the Union of Myanmar,3,Both,22,All ages,294,All causes,1,Number,2014,20916786.73,23797050.92,18496993.21
1,Deaths,212,Islamic Republic of Mauritania,3,Both,22,All ages,294,All causes,3,Rate,1995,921.6887884,997.3785644,846.8542328
2,DALYs (Disability-Adjusted Life Years),24,Republic of the Marshall Islands,3,Both,22,All ages,294,All causes,1,Number,2017,21905.225,25949.35577,18721.4049
1,Deaths,212,Islamic Republic of Mauritania,3,Both,22,All ages,294,All causes,3,Rate,1996,900.3796277,978.3360839,828.1088591
2,DALYs (Disability-Adjusted Life Years),27,Independent State of Samoa,3,Both,22,All ages,294,All causes,1,Number,2014,58093.14194,66451.9868,50906.43726
1,Deaths,212,Islamic Republic of Mauritania,3,Both,22,All ages,294,All causes,3,Rate,1997,876.3001007,956.5545564,802.3617009
2,DALYs (Disability-Adjusted Life Years),36,Republic of Kazakhstan,3,Both,22,All ages,294,All causes,1,Number,2017,5579942.759,6157446.088,5082549.053
1,Deaths,212,Islamic Republic of Mauritania,3,Both,22,All ages,294,All causes,3,Rate,1998,855.3655465,938.7682701,779.7811716
2,DALYs (Disability-Adjusted Life Years),39,Republic of Tajikistan,3,Both,22,All ages,294,All causes,1,Number,2014,2593668.257,2879676.553,2332756.612
1,Deaths,212,Islamic Republic of Mauritania,3,Both,22,All ages,294,All causes,3,Rate,1999,831.4644299,914.4673655,756.2071591
2,DALYs (Disability-Adjusted Life Years),80,French Republic,3,Both,22,All ages,294,All causes,1,Number,2014,18398729.76,21032219.16,16147977.8
1,Deaths,212,Islamic Republic of Mauritania,3,Both,22,All ages,294,All causes,3,Rate,2000,812.1105598,896.5340812,736.2939663
2,DALYs (Disability-Adjusted Life Years),92,Kingdom of Spain,3,Both,22,All ages,294,All causes,1,Number,2014,12818671.99,14633386.77,11222791.7
1,Deaths,212,Islamic Republic of Mauritania,3,Both,22,All ages,294,All causes,3,Rate,2001,793.8170041,882.1731926,715.6939265
2,DALYs (Disability-Adjusted Life Years),435,Republic of South Sudan,3,Both,22,All ages,294,All causes,1,Number,2013,7980669.46,9229255.951,6748263.019
1,Deaths,212,Islamic Republic of Mauritania,3,Both,22,All ages,294,All causes,3,Rate,2002,774.3908401,858.54497,696.8184377
2,DALYs (Disability-Adjusted Life Years),205,Republic of Côte d'Ivoire,3,Both,22,All ages,294,All causes,1,Number,2014,14602154.52,16186766.53,13080400.2
1,Deaths,212,Islamic Republic of Mauritania,3,Both,22,All ages,294,All causes,3,Rate,2003,757.1697009,844.0187391,679.0972445
2,DALYs (Disability-Adjusted Life Years),52,Romania,3,Both,22,All ages,294,All causes,1,Number,2015,7821065.182,8579132.802,7168042.373
1,Deaths,212,Islamic Republic of Mauritania,3,Both,22,All ages,294,All causes,3,Rate,2004,739.896545,825.439091,660.9357821
2,DALYs (Disability-Adjusted Life Years),59,Republic of Latvia,3,Both,22,All ages,294,All causes,1,Number,2015,843837.7419,924339.0855,774531.4536
1,Deaths,212,Islamic Republic of Mauritania,3,Both,22,All ages,294,All causes,3,Rate,2005,726.7002937,812.78217,645.4975171
2,DALYs (Disability-Adjusted Life Years),75,Republic of Austria,3,Both,22,All ages,294,All causes,1,Number,2016,2580932.403,2916003.91,2281721.429
1,Deaths,212,Islamic Republic of Mauritania,3,Both,22,All ages,294,All causes,3,Rate,2006,699.2232499,783.7062281,618.6011976
2,DALYs (Disability-Adjusted Life Years),95,United Kingdom of Great Britain and Northern Ireland,3,Both,22,All ages,294,All causes,1,Number,2015,19190917.87,21768348.05,16985780.74
1,Deaths,212,Islamic Republic of Mauritania,3,Both,22,All ages,294,All causes,3,Rate,2007,680.2865157,759.8327358,601.9493312
2,DALYs (Disability-Adjusted Life Years),107,Barbados,3,Both,22,All ages,294,All causes,1,Number,2015,96140.96497,108590.5646,85560.60938
1,Deaths,212,Islamic Republic of Mauritania,3,Both,22,All ages,294,All causes,3,Rate,2008,661.0649707,741.8400742,587.3041735
2,DALYs (Disability-Adjusted Life Years),119,Republic of Trinidad and Tobago,3,Both,22,All ages,294,All causes,1,Number,2015,463664.9983,516830.1546,421164.8184
1,Deaths,212,Islamic Republic of Mauritania,3,Both,22,All ages,294,All causes,3,Rate,2009,645.8171611,732.1849514,571.9329443
2,DALYs (Disability-Adjusted Life Years),145,State of Kuwait,3,Both,22,All ages,294,All causes,1,Number,2015,660420.5421,782964.913,561264.0912
1,Deaths,212,Islamic Republic of Mauritania,3,Both,22,All ages,294,All causes,3,Rate,2010,630.9949353,716.4843524,556.5772995
2,DALYs (Disability-Adjusted Life Years),206,Republic of the Gambia,3,Both,22,All ages,294,All causes,1,Number,2015,937345.1225,1051190.888,827785.5523
1,Deaths,212,Islamic Republic of Mauritania,3,Both,22,All ages,294,All causes,3,Rate,2011,618.267336,702.6464416,544.2212344
2,DALYs (Disability-Adjusted Life Years),16,Republic of the Philippines,3,Both,22,All ages,294,All causes,1,Number,2016,31888992.44,35116800.81,29143498.65
1,Deaths,212,Islamic Republic of Mauritania,3,Both,22,All ages,294,All causes,3,Rate,2012,604.3050568,685.9183813,530.1298325
2,DALYs (Disability-Adjusted Life Years),28,Solomon Islands,3,Both,22,All ages,294,All causes,1,Number,2016,218934.6206,261000.0403,186341.3683
1,Deaths,212,Islamic Republic of Mauritania,3,Both,22,All ages,294,All causes,3,Rate,2013,593.0327952,675.0591656,517.4023011
2,DALYs (Disability-Adjusted Life Years),40,Turkmenistan,3,Both,22,All ages,294,All causes,1,Number,2016,1671345.633,1857691.025,1524128.036
1,Deaths,212,Islamic Republic of Mauritania,3,Both,22,All ages,294,All causes,3,Rate,2014,580.5705553,665.2817017,500.6561598
2,DALYs (Disability-Adjusted Life Years),52,Romania,3,Both,22,All ages,294,All causes,1,Number,2016,7813123.1,8572763.412,7170316.548
1,Deaths,212,Islamic Republic of Mauritania,3,Both,22,All ages,294,All causes,3,Rate,2015,568.7548793,656.9855419,486.858353
2,DALYs (Disability-Adjusted Life Years),66,Brunei Darussalam,3,Both,22,All ages,294,All causes,1,Number,2016,89958.87415,101821.9075,79750.60127
1,Deaths,212,Islamic Republic of Mauritania,3,Both,22,All ages,294,All causes,3,Rate,2016,554.8757948,648.4195283,471.4001162
2,DALYs (Disability-Adjusted Life Years),214,Federal Republic of Nigeria,3,Both,22,All ages,294,All causes,1,Number,2014,134963256.8,146926412.2,123689569.4
1,Deaths,212,Islamic Republic of Mauritania,3,Both,22,All ages,294,All causes,3,Rate,2017,542.0776314,635.5523035,455.8171532
2,DALYs (Disability-Adjusted Life Years),72,New Zealand,3,Both,22,All ages,294,All causes,1,Number,2015,1217581.278,1394333.768,1063816.993
1,Deaths,212,Islamic Republic of Mauritania,3,Both,22,All ages,294,All causes,3,Rate,2018,530.8138464,626.592778,444.5652034
2,DALYs (Disability-Adjusted Life Years),84,Ireland,3,Both,22,All ages,294,All causes,1,Number,2015,1161192.903,1338021.524,1012438.822
1,Deaths,212,Islamic Republic of Mauritania,3,Both,22,All ages,294,All causes,3,Rate,2019,519.6356894,619.7228962,435.243994
2,DALYs (Disability-Adjusted Life Years),101,Canada,3,Both,22,All ages,294,All causes,1,Number,2015,9586272.47,10984668.68,8421242.064
1,Deaths,212,Islamic Republic of Mauritania,3,Both,22,All ages,294,All causes,3,Rate,2020,586.1016305,690.9155558,496.7706736
2,DALYs (Disability-Adjusted Life Years),113,Republic of Guyana,3,Both,22,All ages,294,All causes,1,Number,2015,309295.5397,348204.0616,272610.7891
1,Deaths,212,Islamic Republic of Mauritania,3,Both,22,All ages,294,All causes,3,Rate,2021,568.687485,684.4093941,479.31487
2,DALYs (Disability-Adjusted Life Years),132,Republic of Panama,3,Both,22,All ages,294,All causes,1,Number,2015,935535.9031,1055013.807,834577.0259
1,Deaths,213,Republic of the Niger,3,Both,22,All ages,294,All causes,3,Rate,1980,2297.990791,2466.875405,2140.870022
2,DALYs (Disability-Adjusted Life Years),144,Hashemite Kingdom of Jordan,3,Both,22,All ages,294,All causes,1,Number,2015,1785096.191,2060401.851,1541459.747
1,Deaths,213,Republic of the Niger,3,Both,22,All ages,294,All causes,3,Rate,1981,2276.175827,2445.392073,2125.37986
2,DALYs (Disability-Adjusted Life Years),156,United Arab Emirates,3,Both,22,All ages,294,All causes,1,Number,2015,1607084.023,1931036.93,1352655.036
1,Deaths,213,Republic of the Niger,3,Both,22,All ages,294,All causes,3,Rate,1982,2264.933077,2431.895104,2121.94179
2,DALYs (Disability-Adjusted Life Years),106,Commonwealth of the Bahamas,3,Both,22,All ages,294,All causes,1,Number,2014,116700.5524,129874.0204,104844.4765
1,Deaths,213,Republic of the Niger,3,Both,22,All ages,294,All causes,3,Rate,1983,2240.92962,2398.759293,2098.49714
2,DALYs (Disability-Adjusted Life Years),116,Saint Lucia,3,Both,22,All ages,294,All causes,1,Number,2014,51279.66988,57682.91432,45539.38399
1,Deaths,213,Republic of the Niger,3,Both,22,All ages,294,All causes,3,Rate,1984,2238.719254,2390.470204,2093.430256
2,DALYs (Disability-Adjusted Life Years),48,Hungary,3,Both,22,All ages,294,All causes,1,Number,2017,3898282.879,4303633.164,3573368.683
1,Deaths,213,Republic of the Niger,3,Both,22,All ages,294,All causes,3,Rate,1985,2207.065095,2359.03383,2077.75436
2,DALYs (Disability-Adjusted Life Years),194,Kingdom of Lesotho,3,Both,22,All ages,294,All causes,1,Number,2017,1502784.438,1706498.934,1315658.612
1,Deaths,213,Republic of the Niger,3,Both,22,All ages,294,All causes,3,Rate,1986,2197.561073,2335.971207,2074.077704
2,DALYs (Disability-Adjusted Life Years),128,Republic of Guatemala,3,Both,22,All ages,294,All causes,1,Number,2014,4588820.423,5073761.831,4214489.273
1,Deaths,213,Republic of the Niger,3,Both,22,All ages,294,All causes,3,Rate,1987,2153.027938,2287.217153,2025.29896
2,DALYs (Disability-Adjusted Life Years),58,Republic of Estonia,3,Both,22,All ages,294,All causes,1,Number,2017,464917.3921,516602.8469,420136.4337
1,Deaths,213,Republic of the Niger,3,Both,22,All ages,294,All causes,3,Rate,1988,2087.340253,2216.554904,1958.37745
2,DALYs (Disability-Adjusted Life Years),72,New Zealand,3,Both,22,All ages,294,All causes,1,Number,2017,1267843.21,1452034.936,1105217.854
1,Deaths,213,Republic of the Niger,3,Both,22,All ages,294,All causes,3,Rate,1989,2057.296919,2184.589745,1934.623262
2,DALYs (Disability-Adjusted Life Years),142,Islamic Republic of Iran,3,Both,22,All ages,294,All causes,1,Number,2014,20623302.75,23293871.74,18201962.57
1,Deaths,213,Republic of the Niger,3,Both,22,All ages,294,All causes,3,Rate,1990,2019.809122,2165.378627,1896.490673
2,DALYs (Disability-Adjusted Life Years),6,People's Republic of China,3,Both,22,All ages,294,All causes,1,Number,2019,391449902.9,452413919.8,333393958.7
1,Deaths,213,Republic of the Niger,3,Both,22,All ages,294,All causes,3,Rate,1991,2029.972036,2181.740081,1913.146368
2,DALYs (Disability-Adjusted Life Years),84,Ireland,3,Both,22,All ages,294,All causes,1,Number,2017,1168591.133,1341528.495,1016363.601
1,Deaths,213,Republic of the Niger,3,Both,22,All ages,294,All causes,3,Rate,1992,1978.006799,2114.474468,1847.341177
2,DALYs (Disability-Adjusted Life Years),217,Republic of Sierra Leone,3,Both,22,All ages,294,All causes,1,Number,2014,5570891.311,6316590.996,4886846.354
1,Deaths,213,Republic of the Niger,3,Both,22,All ages,294,All causes,3,Rate,1993,1956.156721,2093.876464,1826.362639
2,DALYs (Disability-Adjusted Life Years),78,Kingdom of Denmark,3,Both,22,All ages,294,All causes,1,Number,2016,1683953.89,1899127.875,1497647.286
1,Deaths,213,Republic of the Niger,3,Both,22,All ages,294,All causes,3,Rate,1994,1907.414219,2046.526743,1784.250876
2,DALYs (Disability-Adjusted Life Years),20,Socialist Republic of Viet Nam,3,Both,22,All ages,294,All causes,1,Number,2015,25506995.45,29029881.85,22176155.67
1,Deaths,213,Republic of the Niger,3,Both,22,All ages,294,All causes,3,Rate,1995,1925.193845,2071.222561,1794.841676
2,DALYs (Disability-Adjusted Life Years),109,Republic of Cuba,3,Both,22,All ages,294,All causes,1,Number,2016,3494691.151,3916269.65,3142639.939
1,Deaths,213,Republic of the Niger,3,Both,22,All ages,294,All causes,3,Rate,1996,1820.745815,1961.159182,1677.084747
2,DALYs (Disability-Adjusted Life Years),68,Republic of Korea,3,Both,22,All ages,294,All causes,1,Number,2015,11877469.52,13680259.64,10299453.55
1,Deaths,213,Republic of the Niger,3,Both,22,All ages,294,All causes,3,Rate,1997,1775.30176,1910.965891,1630.040286
2,DALYs (Disability-Adjusted Life Years),121,Plurinational State of Bolivia,3,Both,22,All ages,294,All causes,1,Number,2016,3438663.683,4019375.145,2960704.387
1,Deaths,213,Republic of the Niger,3,Both,22,All ages,294,All causes,3,Rate,1998,1731.317683,1870.085985,1583.568668
2,DALYs (Disability-Adjusted Life Years),133,Bolivarian Republic of Venezuela,3,Both,22,All ages,294,All causes,1,Number,2016,9795535.294,10762743.66,8985907.158
1,Deaths,213,Republic of the Niger,3,Both,22,All ages,294,All causes,3,Rate,1999,1697.600081,1836.088506,1549.34755
2,DALYs (Disability-Adjusted Life Years),145,State of Kuwait,3,Both,22,All ages,294,All causes,1,Number,2016,667743.69,798293.4665,561616.4429
1,Deaths,213,Republic of the Niger,3,Both,22,All ages,294,All causes,3,Rate,2000,1658.458566,1792.454266,1518.145335
2,DALYs (Disability-Adjusted Life Years),157,Republic of Yemen,3,Both,22,All ages,294,All causes,1,Number,2016,12022170.72,13829566.63,10516822.45
1,Deaths,213,Republic of the Niger,3,Both,22,All ages,294,All causes,3,Rate,2001,1615.699003,1758.367845,1464.30642
2,DALYs (Disability-Adjusted Life Years),87,Grand Duchy of Luxembourg,3,Both,22,All ages,294,All causes,1,Number,2016,147005.6257,168101.071,128030.7497
1,Deaths,213,Republic of the Niger,3,Both,22,All ages,294,All causes,3,Rate,2002,1533.533466,1681.509634,1384.620815
2,DALYs (Disability-Adjusted Life Years),206,Republic of the Gambia,3,Both,22,All ages,294,All causes,1,Number,2017,936974.9017,1071960.387,807467.7482
1,Deaths,213,Republic of the Niger,3,Both,22,All ages,294,All causes,3,Rate,2003,1490.158612,1635.350707,1346.141868
2,DALYs (Disability-Adjusted Life Years),99,Eastern Republic of Uruguay,3,Both,22,All ages,294,All causes,1,Number,2016,1103934.933,1223944.487,999226.9996
1,Deaths,213,Republic of the Niger,3,Both,22,All ages,294,All causes,3,Rate,2004,1374.107752,1514.800242,1230.568064
2,DALYs (Disability-Adjusted Life Years),522,Republic of Sudan,3,Both,22,All ages,294,All causes,1,Number,2017,13568728.04,15895816.76,11587845.88
1,Deaths,213,Republic of the Niger,3,Both,22,All ages,294,All causes,3,Rate,2005,1320.647019,1473.621296,1168.613994
2,DALYs (Disability-Adjusted Life Years),111,Dominican Republic,3,Both,22,All ages,294,All causes,1,Number,2016,3231374.802,3609826.299,2915731.276
1,Deaths,213,Republic of the Niger,3,Both,22,All ages,294,All causes,3,Rate,2006,1199.091069,1357.429478,1056.707544
2,DALYs (Disability-Adjusted Life Years),16,Republic of the Philippines,3,Both,22,All ages,294,All causes,1,Number,2018,32225317.19,35542157.04,29333585.27
1,Deaths,213,Republic of the Niger,3,Both,22,All ages,294,All causes,3,Rate,2007,1157.530764,1319.867803,1007.607399
